hotel_class,region_id,url,phone,details,address,type,id,name
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d247085-Reviews-Oakwood_Lexington-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '400 8th St. NW', 'postal-code': '20004', 'locality': 'Washington DC'}",hotel,247085,Oakwood Lexington
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d654218-Reviews-Oakwood_at_Warder_Totten_Mansion-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2633 16th Street', 'postal-code': '20009', 'locality': 'Washington DC'}",hotel,654218,Oakwood at Warder-Totten Mansion
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1175946-Reviews-Oakwood_At_The_Flats_At_Dupont-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2000 N St NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,1175946,Oakwood At The Flats At Dupont
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1147664-Reviews-National_at_Camden_Roosevelt-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2101 16th Street St NW', 'postal-code': '20009', 'locality': 'Washington DC'}",hotel,1147664,National at Camden Roosevelt
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d3671817-Reviews-Courtyard_by_Marriott_Washington_DC_Foggy_Bottom-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '515 20th Street NW', 'postal-code': '20052', 'locality': 'Washington DC'}",hotel,3671817,"Courtyard by Marriott Washington, DC/Foggy Bottom"
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84120-Reviews-The_Latham_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '3000 M St NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,84120,The Latham Hotel
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d3533199-Reviews-Capella_Washington_D_C_Georgetown-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1050 31st St Nw', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,3533199,"Capella Washington D.C., Georgetown"
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1197032-Reviews-Loftstel_Washington-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '4115 8th Street NW', 'postal-code': '20011', 'locality': 'Washington DC'}",hotel,1197032,Loftstel / Washington
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1528551-Reviews-Motel_6_Washington_DC_Convention_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1345 4th Street NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,1528551,Motel 6 Washington DC/Convention Center
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d123837-Reviews-Quality_Inn_Washington-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '501 New York Ave NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,123837,Quality Inn Washington
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84076-Reviews-Howard_Johnson_Express_Inn_Washington-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '600 New York Avenue NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,84076,Howard Johnson Express Inn - Washington
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84033-Reviews-The_Allen_Lee-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2224 F St. NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84033,The Allen Lee
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1095352-Reviews-Georgetown_Hill_Inn-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1832 Wisconsin Avenue Northwest', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,1095352,Georgetown Hill Inn
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1212709-Reviews-District_Hotel_Washington-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1440 Rhode Island Ave NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,1212709,District Hotel Washington
5.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84026-Reviews-The_Watergate_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2650 Virginia Avenue Northwest', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84026,The Watergate Hotel
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1204691-Reviews-Quality_Inn_Suites_Laurel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': 'One 2nd Street', 'postal-code': 'Washington', 'locality': 'Washington DC'}",hotel,1204691,Quality Inn & Suites Laurel
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d217083-Reviews-Days_Inn_Gateway-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2700 New York Avenue NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,217083,Days Inn Gateway
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84134-Reviews-Motel_6_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '6711 Georgia Ave.', 'postal-code': '20012', 'locality': 'Washington DC'}",hotel,84134,Motel 6 Washington DC
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d75021-Reviews-Windsor_Park_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2116 Kalorama Rd NW', 'postal-code': '20008', 'locality': 'Washington DC'}",hotel,75021,Windsor Park Hotel
2.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d123974-Reviews-Comfort_Inn_Suites_New_York_Avenue-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1600 New York Ave NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,123974,Comfort Inn & Suites New York Avenue
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84044-Reviews-Windsor_Inn-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1842 16th St. NW', 'postal-code': '20009', 'locality': 'Washington DC'}",hotel,84044,Windsor Inn
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1218625-Reviews-Wyndham-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1400 M Street', 'locality': 'Washington DC'}",hotel,1218625,Wyndham
2.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84038-Reviews-Channel_Inn_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '650 Water St SW', 'postal-code': '20024-2422', 'locality': 'Washington DC'}",hotel,84038,Channel Inn Hotel
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1515599-Reviews-Executive_Apartments-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2600 Crystal Drive', 'postal-code': '22202', 'locality': 'Washington DC'}",hotel,1515599,Executive Apartments
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84068-Reviews-Harrington_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '436 11th St NW & E St', 'postal-code': '20004-4389', 'locality': 'Washington DC'}",hotel,84068,Harrington Hotel
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84072-Reviews-Holiday_Inn_Washington_Georgetown-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2101 Wisconsin Ave NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,84072,Holiday Inn Washington - Georgetown
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d80708-Reviews-Capitol_Skyline_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '10 I Street SW', 'postal-code': '20024-4299', 'locality': 'Washington DC'}",hotel,80708,Capitol Skyline Hotel
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84081-Reviews-L_Enfant_Plaza_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': ""480 L'Enfant Plaza"", 'postal-code': '20024', 'locality': 'Washington DC'}",hotel,84081,L'Enfant Plaza Hotel
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d939375-Reviews-Fairfield_Inn_Suites_Washington_DC_New_York_Avenue-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2305 New York Avenue NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,939375,"Fairfield Inn & Suites Washington, DC/New York Avenue"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d225099-Reviews-Georgetown_University_Hotel_and_Conference_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '3800 Reservoir Rd. NW', 'postal-code': '20057', 'locality': 'Washington DC'}",hotel,225099,Georgetown University Hotel and Conference Center
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120563-Reviews-DoubleTree_Suites_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '801 New Hampshire Ave NW', 'postal-code': '20037-2304', 'locality': 'Washington DC'}",hotel,120563,"DoubleTree Suites Washington, DC"
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84029-Reviews-Georgetown_Inn-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1310 Wisconsin Avenue NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,84029,Georgetown Inn
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d266091-Reviews-Melrose_Hotel_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2430 Pennsylvania Ave. NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,266091,"Melrose Hotel, Washington DC"
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120585-Reviews-The_Westin_Washington_D_C_City_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1400 M St. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,120585,"The Westin Washington, D.C. City Center"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1237013-Reviews-Courtyard_Washington_DC_U_S_Capitol-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1325 2nd Street NE', 'postal-code': '20002', 'locality': 'Washington DC'}",hotel,1237013,"Courtyard Washington, DC / U.S. Capitol"
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d217767-Reviews-The_Churchill_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1914 Connecticut Ave. NW', 'postal-code': '20009', 'locality': 'Washington DC'}",hotel,217767,The Churchill Hotel
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84074-Reviews-Holiday_Inn_Washington_Capitol-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '550 C St. SW', 'postal-code': '20024', 'locality': 'Washington DC'}",hotel,84074,Holiday Inn Washington - Capitol
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84137-Reviews-Washington_Hilton-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1919 Connecticut Ave. NW', 'postal-code': '20009', 'locality': 'Washington DC'}",hotel,84137,Washington Hilton
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84067-Reviews-Grand_Hyatt_Washington-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1000 H St. NW', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,84067,Grand Hyatt Washington
2.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d240271-Reviews-Georgetown_Suites-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1111 30th Street NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,240271,Georgetown Suites
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84052-Reviews-Courtyard_by_Marriott_Washington_DC_Dupont_Circle-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1900 Connecticut Ave NW', 'postal-code': '20009', 'locality': 'Washington DC'}",hotel,84052,Courtyard by Marriott Washington DC \ Dupont Circle
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1456261-Reviews-W_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '515 15th Street NW', 'postal-code': '20004', 'locality': 'Washington DC'}",hotel,1456261,W Washington DC
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120614-Reviews-Hamilton_Crowne_Plaza_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1001 14th St. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,120614,Hamilton Crowne Plaza Hotel
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84073-Reviews-Holiday_Inn_Washington_Central_White_House-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1501 Rhode Island Ave. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,84073,Holiday Inn Washington - Central / White House
,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d120566-Reviews-The_Mansion_on_O_Street-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2020 O St. NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,120566,The Mansion on O Street
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d600107-Reviews-Courtyard_Washington_Capitol_Hill_Navy_Yard-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '140 L Street, SE', 'postal-code': '20003', 'locality': 'Washington DC'}",hotel,600107,Courtyard Washington Capitol Hill/Navy Yard
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84107-Reviews-Capital_Hilton-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1001 16th St NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,84107,Capital Hilton
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84032-Reviews-Hotel_Monticello-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1075 Thomas Jefferson Street NW', 'postal-code': '20007', 'locality': 'Washington DC'}",hotel,84032,Hotel Monticello
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84069-Reviews-The_Henley_Park_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '926 Massachusetts Ave', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,84069,The Henley Park Hotel
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84101-Reviews-Renaissance_Washington_DC_Dupont_Circle_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1143 New Hampshire Avenue NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84101,"Renaissance Washington, DC Dupont Circle Hotel"
4.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84096-Reviews-The_Mayflower_Renaissance_Washington_DC_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1127 Connecticut Ave. NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,84096,"The Mayflower Renaissance Washington, DC Hotel"
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84113-Reviews-Beacon_Hotel_Corporate_Quarters-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1615 Rhode Island Ave NW', 'postal-code': '20036', 'locality': 'Washington DC'}",hotel,84113,Beacon Hotel & Corporate Quarters
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84098-Reviews-Renaissance_Washington_DC_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '999 Ninth St NW', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,84098,"Renaissance Washington, DC Hotel"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84104-Reviews-State_Plaza_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2117 E St. NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84104,State Plaza Hotel
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d224337-Reviews-Homewood_Suites_Washington_DC-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1475 Massachusetts Ave. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,224337,"Homewood Suites Washington, DC"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d1224560-Reviews-The_Eldon_Luxury_Suites-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '933 L St NW', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,1224560,The Eldon Luxury Suites
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84039-Reviews-One_Washington_Circle_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '1 Washington Circle NW', 'postal-code': '20037', 'locality': 'Washington DC'}",hotel,84039,One Washington Circle Hotel
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84129-Reviews-Washington_Court_Hotel_on_Capitol_Hill-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '525 New Jersey Ave NW', 'postal-code': '20001', 'locality': 'Washington DC'}",hotel,84129,Washington Court Hotel on Capitol Hill
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84070-Reviews-Washington_Marriott_at_Metro_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '775 12th St. NW', 'postal-code': '20005', 'locality': 'Washington DC'}",hotel,84070,Washington Marriott at Metro Center
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d220047-Reviews-Courtyard_by_Marriott_Washington_Convention_Center-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '900 F St. NW', 'postal-code': '20004', 'locality': 'Washington DC'}",hotel,220047,Courtyard by Marriott Washington Convention Center
5.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84125-Reviews-The_Fairfax_at_Embassy_Row_a_Starwood_Luxury_Collection_Hotel-Washington_DC_District_of_C.html,,,"{'region': 'DC', 'street-address': '2100 Massachusetts Avenue NW', 'postal-code': '20008', 'locality': 'Washington DC'}",hotel,84125,"The Fairfax at Embassy Row, a Starwood Luxury Collection Hotel"
3.0,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84086-Reviews-The_Normandy_Hotel-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '2118 Wyoming Ave. NW', 'postal-code': '20008', 'locality': 'Washington DC'}",hotel,84086,The Normandy Hotel
3.5,28970,http://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-Embassy_Suites_Chevy_Chase_Pavilion-Washington_DC_District_of_Columbia.html,,,"{'region': 'DC', 'street-address': '4300 Military Rd. NW', 'postal-code': '20015', 'locality': 'Washington DC'}",hotel,84062,Embassy Suites Chevy Chase Pavilion
